productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,extCounterplus,extLife
685311,Koby (EB04-044),Koby EB04 044,https://tcgplayer-cdn.tcgplayer.com/product/685311_200w.jpg,68,24637,https://cpt.tcgcsv.com/f8v7,2026-04-03T04:10:15.333,1,0.2,0.7,20.55,0.43,,Foil,SR,EB04-044,"[Once Per Turn] If your Leader has the ""Navy"" type and this Character would be removed from the field, you can discard 1 card from your hand instead.
<br>[Your Turn] [Once Per Turn] When one of your opponent’s Characters is KO’d, draw 1 card.",Black,Character,6,7000,Navy;SWORD,Strike,1000,
685312,Koby (EB04-044) (Alternate Art),Koby EB04 044 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685312_200w.jpg,68,24637,https://cpt.tcgcsv.com/g8v7,2026-04-05T14:05:47.267,1,23.83,28.98,75.0,24.19,,Foil,SR,EB04-044,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead.
<br>[Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",Black,Character,6,7000,Navy;SWORD,Strike,1000,
685313,Koby (EB04-044) (Manga),Koby EB04 044 Manga,https://tcgplayer-cdn.tcgplayer.com/product/685313_200w.jpg,68,24637,https://cpt.tcgcsv.com/h8v7,2026-04-10T15:27:08.907,1,579.99,683.42,1299.97,628.94,,Foil,SR,EB04-044,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead.
<br>[Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",Black,Character,6,7000,Navy;SWORD,Strike,1000,
685314,Ginny,Ginny,https://tcgplayer-cdn.tcgplayer.com/product/685314_200w.jpg,68,24637,https://cpt.tcgcsv.com/j8v7,2026-04-03T04:10:15.333,1,0.01,0.14,6.99,0.06,,Normal,C,EB04-045,"[Activate: Main] <strong>You may rest this Character:</strong> If there are 2 or more Characters with a cost of 8 or more, up to 1 of your {Revolutionary Army} type Leader or Character cards gains +1000 power during this turn.",Black,Character,1,2000,Revolutionary Army,Ranged,2000,
685315,Doll,Doll,https://tcgplayer-cdn.tcgplayer.com/product/685315_200w.jpg,68,24637,https://cpt.tcgcsv.com/k8v7,2026-04-03T04:10:15.333,1,0.01,0.15,6.99,0.09,,Normal,C,EB04-046,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[Opponent's Turn] All of your {Navy} type Characters gain +2 cost.",Black,Character,2,1000,Navy;Egghead,Strike,1000,
685316,Helmeppo,Helmeppo,https://tcgplayer-cdn.tcgplayer.com/product/685316_200w.jpg,68,24637,https://cpt.tcgcsv.com/l8v7,2026-04-03T04:10:15.333,1,0.01,0.26,5.71,0.21,,Foil,R,EB04-047,[Activate: Main] <strong>You may trash this Character:</strong> Play up to 1 {SWORD} type Character card with a cost of 3 or less other than [Helmeppo] from your hand or trash.,Black,Character,3,3000,Navy;SWORD,Slash,2000,
685317,Rob Lucci,Rob Lucci,https://tcgplayer-cdn.tcgplayer.com/product/685317_200w.jpg,68,24637,https://cpt.tcgcsv.com/m8v7,2026-04-03T04:10:15.333,1,0.07,0.49,8.99,0.4,,Foil,SR,EB04-048,"If your Leader's type includes ""CP"", this Character gains +1000 power and -2 cost for every 5 cards in your trash.<br>
[On Play]<strong> You may trash 1 of your Characters:</strong> Draw 1 card.",Black,Character,4,6000,CP0;Egghead,Strike,,
685318,Rob Lucci (Alternate Art),Rob Lucci Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685318_200w.jpg,68,24637,https://cpt.tcgcsv.com/n8v7,2026-04-03T04:10:15.333,1,6.0,7.99,30.0,6.92,,Foil,SR,EB04-048,"If your Leader's type includes ""CP"", this Character gains +1000 power and -2 cost for every 5 cards in your trash.<br>
[On Play]<strong> You may trash 1 of your Characters:</strong> Draw 1 card.",Black,Character,4,6000,CP0;Egghead,Strike,,
685319,Finger Pistol Yellow Lotus,Finger Pistol Yellow Lotus,https://tcgplayer-cdn.tcgplayer.com/product/685319_200w.jpg,68,24637,https://cpt.tcgcsv.com/p8v7,2026-04-03T04:10:15.333,1,0.01,0.13,6.99,0.08,,Normal,C,EB04-049,"[Main] <strong>You may trash 2 cards from the top of your deck:</strong> K.O. up to 1 of your opponent's Characters with a base cost of 5 or less.<br>
[Trigger] Activate this card's [Main] effect.",Black,Event,4,,CP9,,,
685320,I'll Whip You Into Shape.,Ill Whip You Into Shape,https://tcgplayer-cdn.tcgplayer.com/product/685320_200w.jpg,68,24637,https://cpt.tcgcsv.com/q8v7,2026-04-03T04:10:15.333,1,0.01,0.2,4.99,0.1,,Foil,R,EB04-050,"[Main] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.<br>
[Counter] Your Leader gains +3000 power during this battle.",Black,Event,,,Navy;SWORD,,1,
685321,Emet,Emet,https://tcgplayer-cdn.tcgplayer.com/product/685321_200w.jpg,68,24637,https://cpt.tcgcsv.com/r8v7,2026-04-03T04:10:15.333,1,0.01,0.15,6.99,0.04,,Normal,C,EB04-051,"This Character cannot attack unless there is a Character with 12000 base power or more.<br>
[Trigger] Give all of your opponent's Characters -3000 power during this turn. Then, if you have 0 Life cards, play this card.",Yellow,Character,8,7000,Egghead,Strike,,
685322,Sanji (EB04-052),Sanji EB04 052,https://tcgplayer-cdn.tcgplayer.com/product/685322_200w.jpg,68,24637,https://cpt.tcgcsv.com/s8v7,2026-04-03T04:10:15.333,1,0.01,0.22,5.99,0.17,,Foil,R,EB04-052,"[When Attacking] This Character's base power becomes the same as your opponent's Leader during this turn.<br>
[On K.O.] If you have 2 or less Life cards, play up to 1 yellow Character card with 6000 power or less from your hand.",Yellow,Character,4,4000,Straw Hat Crew;Egghead,Strike,1000,
685323,Sanji (EB04-052) (Alternate Art),Sanji EB04 052 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685323_200w.jpg,68,24637,https://cpt.tcgcsv.com/t8v7,2026-04-03T04:10:15.333,1,7.95,9.99,100.0,8.69,,Foil,R,EB04-052,"[When Attacking] This Character's base power becomes the same as your opponent's Leader during this turn.<br>
[On K.O.] If you have 2 or less Life cards, play up to 1 yellow Character card with 6000 power or less from your hand.",Yellow,Character,4,4000,Straw Hat Crew;Egghead,Strike,1000,
685324,Sentomaru,Sentomaru,https://tcgplayer-cdn.tcgplayer.com/product/685324_200w.jpg,68,24637,https://cpt.tcgcsv.com/v8v7,2026-04-08T11:32:11.81,1,0.01,0.13,6.99,0.08,,Normal,C,EB04-053,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Block] If you have 2 or less Life cards, draw 1 card.",Yellow,Character,2,1000,Navy;Egghead,Slash,1000,
685325,Bartholomew Kuma (EB04-054),Bartholomew Kuma EB04 054,https://tcgplayer-cdn.tcgplayer.com/product/685325_200w.jpg,68,24637,https://cpt.tcgcsv.com/w8v7,2026-04-03T04:10:15.333,1,0.01,0.25,3.99,0.2,,Foil,R,EB04-054,"[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.<br>
[On K.O.] Add up to 1 card from the top of your opponent's Life cards to the owner's hand.",Yellow,Character,7,7000,Revolutionary Army;Egghead,Strike,1000,
685326,Bartholomew Kuma (EB04-055),Bartholomew Kuma EB04 055,https://tcgplayer-cdn.tcgplayer.com/product/685326_200w.jpg,68,24637,https://cpt.tcgcsv.com/x8v7,2026-04-03T04:10:15.333,1,0.01,0.15,6.99,0.05,,Normal,C,EB04-055,"[On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand.<br>
[Trigger] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",Yellow,Character,4,5000,Revolutionary Army;The Seven Warlords of the Sea,Strike,1000,
685327,Pacifista,Pacifista,https://tcgplayer-cdn.tcgplayer.com/product/685327_200w.jpg,68,24637,https://cpt.tcgcsv.com/z8v7,2026-04-03T04:10:15.333,1,0.01,0.13,6.99,0.07,,Normal,C,EB04-056,"If you have [Jewelry Bonney] and you have 0 Life cards, this Character gains [Blocker].<br>
<em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Yellow,Character,1,1000,Biological Weapon;Navy;Egghead,Special,2000,
685328,Vegapunk,Vegapunk,https://tcgplayer-cdn.tcgplayer.com/product/685328_200w.jpg,68,24637,https://cpt.tcgcsv.com/B8v7,2026-04-03T04:10:15.333,1,0.01,0.12,6.99,0.05,,Normal,C,EB04-057,"If you have 2 or less Life cards, all of your yellow {Scientist} type Characters cannot be removed from the field by your opponent's effects.<br>
[DON!! x1] This Character gains [Blocker].",Yellow,Character,2,0,Scientist;Ohara,Wisdom,1000,
685329,Borsalino,Borsalino,https://tcgplayer-cdn.tcgplayer.com/product/685329_200w.jpg,68,24637,https://cpt.tcgcsv.com/C8v7,2026-04-03T04:10:15.333,1,24.75,32.84,9999.0,27.11,,Foil,SR,EB04-058,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",Yellow,Character,5,6000,Navy;Egghead,Special,1000,
685330,Borsalino (Alternate Art),Borsalino Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685330_200w.jpg,68,24637,https://cpt.tcgcsv.com/D8v7,2026-04-03T04:10:15.333,1,69.99,89.98,130.0,83.8,,Foil,SR,EB04-058,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",Yellow,Character,5,6000,Navy;Egghead,Special,1000,
685331,Black Rope Dragon Twister,Black Rope Dragon Twister,https://tcgplayer-cdn.tcgplayer.com/product/685331_200w.jpg,68,24637,https://cpt.tcgcsv.com/F8v7,2026-04-03T04:10:15.333,1,0.01,0.25,5.99,0.22,,Foil,R,EB04-059,"[Main] <strong>You may turn 1 card from the top of your Life cards face-up:</strong> If you have less Characters than your opponent, K.O. up to 1 of your opponent's Characters with a cost of 6 or less and up to 1 of your opponent's Characters with a cost of 5 or less.<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.",Yellow,Event,,,Straw Hat Crew;Supernovas;Fish-Man Island,,6,
685332,Gum-Gum Hawk Gatling,Gum Gum Hawk Gatling,https://tcgplayer-cdn.tcgplayer.com/product/685332_200w.jpg,68,24637,https://cpt.tcgcsv.com/G8v7,2026-04-03T04:10:15.333,1,0.01,0.13,6.99,0.07,,Normal,C,EB04-060,"[Main] <strong>You may add 1 card from the top or bottom of your Life cards to your hand:</strong> Add up to 1 {Egghead} type Character card from your hand to the top of your Life cards face-up. Then, give up to 1 of your opponent's Characters -1000 power during this turn.<br>
[Trigger] Draw 2 cards and trash 1 card from your hand.",Yellow,Event,,,Straw Hat Crew;The Four Emperors;Egghead,,2,
685333,Monkey.D.Luffy (EB04-061),MonkeyDLuffy EB04 061,https://tcgplayer-cdn.tcgplayer.com/product/685333_200w.jpg,68,24637,https://cpt.tcgcsv.com/H8v7,2026-04-03T04:10:15.333,1,8.6,13.0,65.0,10.49,,Foil,SEC,EB04-061,"If you have 1 or less Life cards, give this card in your hand -1 cost.<br>
[On Play] <strong>You may trash 1 card from your hand:</strong> Your Leader gains +2000 power until the end of your opponent's next End Phase. Then, this Character gains [Blocker] until the end of your opponent's next End Phase.",Yellow,Character,10,12000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,
685334,Monkey.D.Luffy (EB04-061) (Alternate Art),MonkeyDLuffy EB04 061 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685334_200w.jpg,68,24637,https://cpt.tcgcsv.com/J8v7,2026-04-03T04:10:15.333,1,57.35,80.75,9999.0,78.56,,Foil,SEC,EB04-061,"If you have 1 or less Life cards, give this card in your hand -1 cost.<br>
[On Play] <strong>You may trash 1 card from your hand:</strong> Your Leader gains +2000 power until the end of your opponent's next End Phase. Then, this Character gains [Blocker] until the end of your opponent's next End Phase.",Yellow,Character,10,12000,Straw Hat Crew;The Four Emperors;Egghead,Strike,,
685335,Roronoa Zoro (OP13-037),Roronoa Zoro OP13 037,https://tcgplayer-cdn.tcgplayer.com/product/685335_200w.jpg,68,24637,https://cpt.tcgcsv.com/K8v7,2026-04-03T04:10:15.333,1,249.01,285.58,855.0,280.2,,Foil,TR,OP13-037,"[On Play] If your Leader has the {FILM} or {Straw Hat Crew} type, set up to 2 of your DON!! cards as active. <br>
[End of Your Turn] Set this Character as active.",Green,Character,4,5000,FILM;Straw Hat Crew;Supernovas,Slash,1000,
685336,Krieg (OP15-001),Krieg OP15 001,https://tcgplayer-cdn.tcgplayer.com/product/685336_200w.jpg,68,24637,https://cpt.tcgcsv.com/L8v7,2026-04-03T04:10:15.333,1,0.03,0.15,2.09,0.12,,Normal,L,OP15-001,"[DON!! x1] [Opponent's Turn] If the only Characters on your field are {East Blue} type Characters, give all of your opponent's Characters -2000 power.<br>
[Activate: Main] [Once Per Turn] Rest up to 1 of your opponent's Characters that has 2 or more DON!! cards given.",Green;Red,Leader,,5000,Krieg Pirates;East Blue,Slash,,4
685337,Krieg (OP15-001) (Alternate Art),Krieg OP15 001 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/685337_200w.jpg,68,24637,https://cpt.tcgcsv.com/M8v7,2026-04-03T04:10:15.333,1,13.02,15.81,90.0,14.14,,Foil,L,OP15-001,"[DON!! x1] [Opponent's Turn] If the only Characters on your field are {East Blue} type Characters, give all of your opponent's Characters -2000 power.<br>
[Activate: Main] [Once Per Turn] Rest up to 1 of your opponent's Characters that has 2 or more DON!! cards given.",Green;Red,Leader,,5000,Krieg Pirates;East Blue,Slash,,4
