productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,extLife
657259,Woop Slap,Woop Slap,https://tcgplayer-cdn.tcgplayer.com/product/657259_200w.jpg,68,24303,https://cpt.tcgcsv.com/cWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.04,0.04,,Normal,C,OP13-006,[On Play] Give up to 2 rested DON!! cards to 1 of your [Monkey.D.Luffy] cards.,Red,Character,1,,Windmill Village,1000,Wisdom,
657260,Ace & Sabo & Luffy,Ace and Sabo and Luffy,https://tcgplayer-cdn.tcgplayer.com/product/657260_200w.jpg,68,24303,https://cpt.tcgcsv.com/dWg7,2025-11-07T05:10:16.337,1,1.89,3.22,50.0,2.24,,Foil,SR,OP13-007,[Activate: Main] <strong>You may give 1 of your active DON!! cards to 1 of your Leader or Character cards and trash this Character:</strong> Give up to 1 of your opponent's Characters 3000 power during this turn.,Red,Character,1,1000,Goa Kingdom,2000,Strike,
657261,Ace & Sabo & Luffy (Alternate Art),Ace and Sabo and Luffy Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657261_200w.jpg,68,24303,https://cpt.tcgcsv.com/fWg7,2025-11-07T05:10:16.337,1,32.99,39.99,89.78,37.42,,Foil,SR,OP13-007,[Activate: Main] <strong>You may give 1 of your active DON!! cards to 1 of your Leader or Character cards and trash this Character:</strong> Give up to 1 of your opponent's Characters 3000 power during this turn.,Red,Character,1,1000,Goa Kingdom,2000,Strike,
657262,Emporio.Ivankov,EmporioIvankov,https://tcgplayer-cdn.tcgplayer.com/product/657262_200w.jpg,68,24303,https://cpt.tcgcsv.com/gWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.06,0.06,,Normal,C,OP13-008,"If your ""Revolutionary Army"" type Character would be K.O.'d by your opponent's effect, you may trash this Character instead.",Red,Character,2,3000,Revolutionary Army,1000,Special,
657263,Curly.Dadan,CurlyDadan,https://tcgplayer-cdn.tcgplayer.com/product/657263_200w.jpg,68,24303,https://cpt.tcgcsv.com/hWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.04,0.04,,Normal,C,OP13-009,"If you have a ""Mountain Bandits"" type Character other than this card, this Character gains [Double Attack].",Red,Character,1,2000,Mountain Bandits;Mountain Bandits,1000,Slash,
657264,Lord of the Coast,Lord of the Coast,https://tcgplayer-cdn.tcgplayer.com/product/657264_200w.jpg,68,24303,https://cpt.tcgcsv.com/jWg7,2025-11-07T05:10:16.337,1,0.01,0.12,8.04,0.04,,Normal,C,OP13-010,,Red,Character,6,8000,East Blue;Neptunian,1000,Strike,
657265,Nefeltari Cobra,Nefeltari Cobra,https://tcgplayer-cdn.tcgplayer.com/product/657265_200w.jpg,68,24303,https://cpt.tcgcsv.com/kWg7,2025-11-07T05:10:16.337,1,0.01,0.15,8.07,0.07,,Normal,UC,OP13-011,,Red,Character,5,6000,Alabasta,2000,Wisdom,
657266,Nefeltari Vivi,Nefeltari Vivi,https://tcgplayer-cdn.tcgplayer.com/product/657266_200w.jpg,68,24303,https://cpt.tcgcsv.com/lWg7,2025-11-07T05:10:16.337,1,0.02,0.25,5.0,0.23,,Foil,R,OP13-012,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Alabasta"" or ""Straw Hat Crew"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Alabasta,1000,Wisdom,
657267,Higuma,Higuma,https://tcgplayer-cdn.tcgplayer.com/product/657267_200w.jpg,68,24303,https://cpt.tcgcsv.com/mWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.04,0.04,,Normal,C,OP13-013,[On Play] K.O. up to 1 of your opponent's Characters with 0 power or less.,Red,Character,1,3000,Mountain Bandits;Mountain Bandits,,Slash,
657268,Portgas.D.Rouge,PortgasDRouge,https://tcgplayer-cdn.tcgplayer.com/product/657268_200w.jpg,68,24303,https://cpt.tcgcsv.com/nWg7,2025-11-07T05:10:16.337,1,0.01,0.13,8.06,0.06,,Normal,C,OP13-014,[Trigger] Up to 1 of your [Portgas.D.Ace] cards gains +3000 power during this turn.,Red,Character,1,,Baterilla,2000,Wisdom,
657269,Makino,Makino,https://tcgplayer-cdn.tcgplayer.com/product/657269_200w.jpg,68,24303,https://cpt.tcgcsv.com/pWg7,2025-11-07T05:10:16.337,1,0.01,0.15,40.0,0.08,,Normal,UC,OP13-015,[Activate: Main] <strong>You may rest this Character:</strong> Up to 1 of your [Monkey.D.Luffy] cards gains +2000 power during this turn.,Red,Character,1,,Windmill Village,2000,Wisdom,
657270,Monkey.D.Garp,MonkeyDGarp,https://tcgplayer-cdn.tcgplayer.com/product/657270_200w.jpg,68,24303,https://cpt.tcgcsv.com/qWg7,2025-11-07T05:10:16.337,1,0.24,0.5,10.0,0.44,,Foil,R,OP13-016,"[On Play] If your Leader is [Sabo], [Portgas.D.Ace] or [Monkey.D.Luffy], look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 3 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Navy,1000,Strike,
657271,Monkey.D.Garp (Alternate Art),MonkeyDGarp Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657271_200w.jpg,68,24303,https://cpt.tcgcsv.com/rWg7,2025-11-07T05:10:16.337,1,20.0,22.5,45.0,21.69,,Foil,R,OP13-016,"[On Play] If your Leader is [Sabo], [Portgas.D.Ace] or [Monkey.D.Luffy], look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 3 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Navy,1000,Strike,
657272,Monkey.D.Dragon,MonkeyDDragon,https://tcgplayer-cdn.tcgplayer.com/product/657272_200w.jpg,68,24303,https://cpt.tcgcsv.com/sWg7,2025-11-07T05:10:16.337,1,0.01,0.19,5.0,0.1,,Foil,R,OP13-017,"[Once Per Turn] If your ""Revolutionary Army"" type Character would be removed from the field by your opponent's effect, you may give this Character 2000 power during this turn instead.",Red,Character,6,7000,Revolutionary Army,1000,Special,
657273,Wapol,Wapol,https://tcgplayer-cdn.tcgplayer.com/product/657273_200w.jpg,68,24303,https://cpt.tcgcsv.com/tWg7,2025-11-07T05:10:16.337,1,0.01,0.12,8.07,0.07,,Normal,UC,OP13-018,,Red,Character,6,7000,Evil Black Drum Kingdom,2000,Strike,
657274,But Ace Here Said You Deserved It!!,But Ace Here Said You Deserved It,https://tcgplayer-cdn.tcgplayer.com/product/657274_200w.jpg,68,24303,https://cpt.tcgcsv.com/vWg7,2025-11-07T05:10:16.337,1,0.01,0.19,5.0,0.12,,Foil,R,OP13-019,"[Main] <strong>You may rest 4 of your DON!! cards:</strong> Give up to 1 of your opponent's Characters 3000 power during this turn. Then, K.O. up to 1 of your opponent's Characters with 3000 power or less.<br>
[Counter] Your Leader gains +3000 power during this battle.",Red,Event,1,,Revolutionary Army;Dressrosa,,,
657275,Meteor Fist,Meteor Fist,https://tcgplayer-cdn.tcgplayer.com/product/657275_200w.jpg,68,24303,https://cpt.tcgcsv.com/wWg7,2025-11-07T05:10:16.337,1,0.01,0.15,8.09,0.09,,Normal,UC,OP13-020,"[Main] Give up to 1 of your opponent's Characters 5000 power during this turn.<br>
[Trigger] Activate this card's [Main] effect.",Red,Event,3,,Navy,,,
657276,Gum-Gum Gatling Gun,Gum Gum Gatling Gun,https://tcgplayer-cdn.tcgplayer.com/product/657276_200w.jpg,68,24303,https://cpt.tcgcsv.com/xWg7,2025-11-07T05:10:16.337,1,0.01,0.11,8.07,0.07,,Normal,C,OP13-021,"[Main] Give up to 1 rested DON!! card to 1 of your [Monkey.D.Luffy] cards. Then, give up to 1 of your opponent's Characters 2000 power during this turn.<br>
[Trigger] Give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Event,1,,Straw Hat Crew,,,
657277,Windmill Village,Windmill Village,https://tcgplayer-cdn.tcgplayer.com/product/657277_200w.jpg,68,24303,https://cpt.tcgcsv.com/zWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.06,0.06,,Normal,C,OP13-022,[Activate: Main] <strong>You may rest this Stage:</strong> Up to 1 of your Characters with 2000 base power or less gains +1000 power during this turn.,Red,Stage,1,,Windmill Village,,,
657278,Uta,Uta,https://tcgplayer-cdn.tcgplayer.com/product/657278_200w.jpg,68,24303,https://cpt.tcgcsv.com/BWg7,2025-11-07T05:10:16.337,1,0.05,0.5,99.9,0.46,,Foil,SR,OP13-023,"[On Play] Set up to 2 of your DON!! cards as active. Then, you cannot play Character cards with a base cost of 5 or more during this turn.<br>
[On K.O.] Play up to 1 Character card with a cost of 5 or less from your hand rested.",Green,Character,4,5000,FILM,1000,Special,
657279,Uta (Alternate Art),Uta Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657279_200w.jpg,68,24303,https://cpt.tcgcsv.com/CWg7,2025-11-07T05:10:16.337,1,6.0,8.02,30.0,6.59,,Foil,SR,OP13-023,"[On Play] Set up to 2 of your DON!! cards as active. Then, you cannot play Character cards with a base cost of 5 or more during this turn.<br>
[On K.O.] Play up to 1 Character card with a cost of 5 or less from your hand rested.",Green,Character,4,5000,FILM,1000,Special,
657280,Gordon,Gordon,https://tcgplayer-cdn.tcgplayer.com/product/657280_200w.jpg,68,24303,https://cpt.tcgcsv.com/DWg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.05,0.05,,Normal,C,OP13-024,"[On Play] <strong>You may reveal 1 ""Music"" or ""FILM"" type card from your hand:</strong> Set up to 2 of your DON!! cards as active at the end of this turn.",Green,Character,1,,FILM,2000,Wisdom,
657281,Koby,Koby,https://tcgplayer-cdn.tcgplayer.com/product/657281_200w.jpg,68,24303,https://cpt.tcgcsv.com/FWg7,2025-11-07T05:10:16.337,1,0.01,0.15,3.0,0.08,,Normal,C,OP13-025,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If your Leader has the ""FILM"" type or the ""Strike"" attribute, set up to 1 of your DON!! cards as active.",Green,Character,5,6000,FILM;Navy,1000,Strike,
657282,Sunny-Kun,Sunny Kun,https://tcgplayer-cdn.tcgplayer.com/product/657282_200w.jpg,68,24303,https://cpt.tcgcsv.com/GWg7,2025-11-07T05:10:16.337,1,0.01,0.12,8.12,0.07,,Normal,C,OP13-026,[Activate: Main] [Once Per Turn] <strong>You may rest 1 of your DON!! cards:</strong> This Character gains +2000 power until the end of your opponent's next turn.,Green,Character,1,2000,FILM;Straw Hat Crew,1000,Wisdom,
657283,Sanji,Sanji,https://tcgplayer-cdn.tcgplayer.com/product/657283_200w.jpg,68,24303,https://cpt.tcgcsv.com/HWg7,2025-11-07T05:10:16.337,1,0.04,0.25,5.0,0.2,,Foil,R,OP13-027,"[On Play] Set up to 2 of your DON!! cards as active.<br>
[End of Your Turn] If your Leader has the ""FILM"" or ""Straw Hat Crew"" type, set up to 1 of your DON!! cards as active.",Green,Character,5,7000,FILM;Straw Hat Crew,,Strike,
657284,Sanji (Alternate Art),Sanji Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657284_200w.jpg,68,24303,https://cpt.tcgcsv.com/JWg7,2025-11-07T05:10:16.337,1,18.5,22.6,420.69,19.24,,Foil,R,OP13-027,"[On Play] Set up to 2 of your DON!! cards as active.<br>
[End of Your Turn] If your Leader has the ""FILM"" or ""Straw Hat Crew"" type, set up to 1 of your DON!! cards as active.",Green,Character,5,7000,FILM;Straw Hat Crew,,Strike,
657285,Shanks (028),Shanks 028,https://tcgplayer-cdn.tcgplayer.com/product/657285_200w.jpg,68,24303,https://cpt.tcgcsv.com/KWg7,2025-11-07T05:10:16.337,1,0.23,0.73,99.9,0.57,,Foil,SR,OP13-028,"[On Play] Set all of your DON!! cards as active. Then, you cannot play cards from your hand during this turn.",Green,Character,10,12000,FILM;The Four Emperors;Red-Haired Pirates,,Slash,
657286,Shanks (028) (Alternate Art),Shanks 028 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657286_200w.jpg,68,24303,https://cpt.tcgcsv.com/LWg7,2025-11-07T05:10:16.337,1,14.71,24.73,72.0,21.57,,Foil,SR,OP13-028,"[On Play] Set all of your DON!! cards as active. Then, you cannot play cards from your hand during this turn.",Green,Character,10,12000,FILM;The Four Emperors;Red-Haired Pirates,,Slash,
657287,Jinbe,Jinbe,https://tcgplayer-cdn.tcgplayer.com/product/657287_200w.jpg,68,24303,https://cpt.tcgcsv.com/MWg7,2025-11-07T05:10:16.337,1,0.01,0.15,3.0,0.06,,Normal,UC,OP13-029,,Green,Character,6,7000,FILM;Fish-Man;Straw Hat Crew,2000,Strike,
657288,Tony Tony.Chopper,Tony TonyChopper,https://tcgplayer-cdn.tcgplayer.com/product/657288_200w.jpg,68,24303,https://cpt.tcgcsv.com/NWg7,2025-11-07T05:10:16.337,1,0.01,0.16,5.0,0.15,,Normal,UC,OP13-030,[On Play] Set up to 2 of your DON!! cards as active.,Green,Character,5,6000,Animal;FILM;Straw Hat Crew,1000,Strike,
657289,Trafalgar Law,Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/657289_200w.jpg,68,24303,https://cpt.tcgcsv.com/PWg7,2025-11-07T05:10:16.337,1,0.49,1.2,50.0,1.14,,Foil,R,OP13-031,"If you have 1 or less Life cards, this Character gains [Blocker].<br>
[On Play] <strong>You may return 1 of your Characters to the owner's hand:</strong> Play up to 1 Character card with a cost of 5 or less from your hand rested.",Green,Character,6,6000,FILM;Heart Pirates;Supernovas,,Slash,
657290,Nico Robin,Nico Robin,https://tcgplayer-cdn.tcgplayer.com/product/657290_200w.jpg,68,24303,https://cpt.tcgcsv.com/QWg7,2025-11-07T05:10:16.337,1,0.01,0.17,5.0,0.14,,Normal,UC,OP13-032,[On Play] Up to 1 of your opponent's Characters with a cost of 8 or less cannot be rested until the end of your opponent's next End Phase.,Green,Character,7,7000,FILM;Straw Hat Crew,1000,Strike,
657291,Franky,Franky,https://tcgplayer-cdn.tcgplayer.com/product/657291_200w.jpg,68,24303,https://cpt.tcgcsv.com/RWg7,2025-11-07T05:10:16.337,1,0.01,0.12,8.06,0.06,,Normal,C,OP13-033,[On K.O.] Rest up to 2 of your opponent's cards.,Green,Character,3,5000,FILM;Straw Hat Crew,,Strike,
657292,Brook,Brook,https://tcgplayer-cdn.tcgplayer.com/product/657292_200w.jpg,68,24303,https://cpt.tcgcsv.com/SWg7,2025-11-07T05:10:16.337,1,0.01,0.14,8.06,0.06,,Normal,C,OP13-034,"[On Play] If your Leader has the ""FILM"" or ""Straw Hat Crew"" type, set up to 1 of your DON!! cards as active.",Green,Character,3,4000,FILM;Straw Hat Crew,1000,Slash,
657293,Bepo,Bepo,https://tcgplayer-cdn.tcgplayer.com/product/657293_200w.jpg,68,24303,https://cpt.tcgcsv.com/TWg7,2025-11-07T05:10:16.337,1,0.01,0.13,8.07,0.07,,Normal,C,OP13-035,[End of Your Turn] Set this Character or up to 1 of your DON!! cards as active.,Green,Character,5,7000,FILM;Heart Pirates;Minks,,Strike,
657294,Helmeppo,Helmeppo,https://tcgplayer-cdn.tcgplayer.com/product/657294_200w.jpg,68,24303,https://cpt.tcgcsv.com/VWg7,2025-11-07T05:10:16.337,1,0.01,0.15,8.05,0.05,,Normal,UC,OP13-036,,Green,Character,5,6000,FILM;Navy,2000,Slash,
657295,Roronoa Zoro,Roronoa Zoro,https://tcgplayer-cdn.tcgplayer.com/product/657295_200w.jpg,68,24303,https://cpt.tcgcsv.com/WWg7,2025-11-07T05:10:16.337,1,0.09,0.33,10.0,0.3,,Foil,R,OP13-037,"[On Play] If your Leader has the ""FILM"" or ""Straw Hat Crew"" type, set up to 2 of your DON!! cards as active.<br>
[End of Your Turn] Set this Character as active.",Green,Character,4,5000,FILM;Straw Hat Crew;Supernovas,1000,Slash,
657296,Gum-Gum Elephant Gun,Gum Gum Elephant Gun,https://tcgplayer-cdn.tcgplayer.com/product/657296_200w.jpg,68,24303,https://cpt.tcgcsv.com/XWg7,2025-11-07T05:10:16.337,1,0.01,0.15,3.0,0.08,,Normal,UC,OP13-038,"[Main] Rest up to 1 of your opponent's Characters with a cost of 5 or less. Then, set up to 2 of your DON!! cards as active at the end of this turn.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 5 or less.",Green,Event,2,,Straw Hat Crew;Supernovas,,,
657297,Gum-Gum Snake Shot,Gum Gum Snake Shot,https://tcgplayer-cdn.tcgplayer.com/product/657297_200w.jpg,68,24303,https://cpt.tcgcsv.com/ZWg7,2025-11-07T05:10:16.337,1,0.01,0.11,8.06,0.06,,Normal,C,OP13-039,"[Counter] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.<br>
[Trigger] Activate this card's [Counter] effect.",Green,Event,2,,Straw Hat Crew;Supernovas;Fish-Man Island,,,
657298,I Know You're Strong... So I'll Go All Out from the Very Start!!!,I Know Youre Strong So Ill Go All Out from the Very Start,https://tcgplayer-cdn.tcgplayer.com/product/657298_200w.jpg,68,24303,https://cpt.tcgcsv.com/-Wg7,2025-11-07T05:10:16.337,1,0.75,1.5,25.0,1.24,,Foil,R,OP13-040,"[Main] <strong>You may rest 2 of your DON!! cards:</strong> Up to 2 of your opponent's rested Characters with a cost of 7 or less will not become active in your opponent's next Refresh Phase.<br>
[Counter] Your Leader gains +3000 power during this battle.",Green,Event,1,,Straw Hat Crew;Supernovas,,,
657299,Izo,Izo,https://tcgplayer-cdn.tcgplayer.com/product/657299_200w.jpg,68,24303,https://cpt.tcgcsv.com/_Wg7,2025-11-07T05:10:16.337,1,0.01,0.15,8.09,0.08,,Normal,UC,OP13-041,[On Play] Draw 2 cards.,Blue,Character,6,6000,Land of Wano;Whitebeard Pirates,1000,Ranged,
657300,Edward.Newgate,EdwardNewgate,https://tcgplayer-cdn.tcgplayer.com/product/657300_200w.jpg,68,24303,https://cpt.tcgcsv.com/0Xg7,2025-11-07T05:10:16.337,1,0.64,1.75,50.0,0.88,,Foil,SR,OP13-042,"[Blocker]<br>
[On Play] Draw 2 cards and trash 1 card from your hand. Then, give your Leader and 1 Character up to 2 rested DON!! cards each.",Blue,Character,10,12000,The Four Emperors;Whitebeard Pirates,,Special,
657301,Edward.Newgate (Alternate Art),EdwardNewgate Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/657301_200w.jpg,68,24303,https://cpt.tcgcsv.com/2Xg7,2025-11-07T05:10:16.337,1,24.55,29.99,420.69,24.55,,Foil,SR,OP13-042,"[Blocker]<br>
[On Play] Draw 2 cards and trash 1 card from your hand. Then, give your Leader and 1 Character up to 2 rested DON!! cards each.",Blue,Character,10,12000,The Four Emperors;Whitebeard Pirates,,Special,
657302,Otama,Otama,https://tcgplayer-cdn.tcgplayer.com/product/657302_200w.jpg,68,24303,https://cpt.tcgcsv.com/3Xg7,2025-11-07T05:10:16.337,1,0.02,0.27,5.0,0.17,,Foil,R,OP13-043,"[On Play] If you have 3 or less Life cards, draw 2 cards and trash 1 card from your hand.",Blue,Character,1,,Land of Wano,2000,Special,
657303,Curiel,Curiel,https://tcgplayer-cdn.tcgplayer.com/product/657303_200w.jpg,68,24303,https://cpt.tcgcsv.com/5Xg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.03,0.03,,Normal,C,OP13-044,"[When Attacking] Give up to 1 rested DON!! card to your Leader with a type including ""Whitebeard Pirates"" or 1 Character with a type including ""Whitebeard Pirates"".<br>
[On K.O.] Draw 1 card.",Blue,Character,3,4000,Whitebeard Pirates,,Ranged,
657304,Haruta,Haruta,https://tcgplayer-cdn.tcgplayer.com/product/657304_200w.jpg,68,24303,https://cpt.tcgcsv.com/6Xg7,2025-11-07T05:10:16.337,1,0.01,0.1,8.03,0.03,,Normal,C,OP13-045,"[When Attacking] If you have 4 or less cards in your hand, draw 1 card.",Blue,Character,1,2000,Whitebeard Pirates,1000,Slash,
