productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,extLife
586186,Izo (OP03-003) (Alternate Art),Izo OP03 003 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586186_200w.jpg,68,23496,https://cpt.tcgcsv.com/LtJ6,2024-11-08T05:08:15.623,1,4.2,5.83,15.49,5.22,,Foil,R,OP03-003,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""Whitebeard Pirates"" other than [Izo] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Land of Wano;Whitebeard Pirates,1000,Ranged,
586187,Otama (Alternate Art),Otama Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586187_200w.jpg,68,23496,https://cpt.tcgcsv.com/MtJ6,2024-11-08T05:08:15.623,1,7.0,9.45,99.95,8.47,,Foil,UC,OP01-006,[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.,Red,Character,1,0,Land of Wano,2000,Special,
586188,DON!! Card (Sakazuki) (Gold),DON Card Sakazuki Gold,https://tcgplayer-cdn.tcgplayer.com/product/586188_200w.jpg,68,23496,https://cpt.tcgcsv.com/NtJ6,2024-11-12T20:56:55.78,1,95.0,100.0,140.82,63.11,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586189,Koala (Alternate Art),Koala Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586189_200w.jpg,68,23496,https://cpt.tcgcsv.com/PtJ6,2024-11-08T18:52:17.11,1,21.45,31.16,79.99,31.16,,Foil,SR,OP05-006,"[On Play] If your Leader has the [Revolutionary Army] type, give up to 1 of your opponent's Characters -3000 power during this turn.",Red,Character,2,3000,Revolutionary Army,2000,Strike,
586190,Sabo (OP05-007) (Alternate Art),Sabo OP05 007 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586190_200w.jpg,68,23496,https://cpt.tcgcsv.com/QtJ6,2024-11-08T18:53:06.737,1,13.27,19.17,99.99,17.77,,Foil,SR,OP05-007,[On Play] K.O. up to 2 of your opponent's Characters with a total power of 4000 or less.,Red,Character,6,7000,Revolutionary Army,,Special,
586191,DON!! Card (Ivankov) (Gold),DON Card Ivankov Gold,https://tcgplayer-cdn.tcgplayer.com/product/586191_200w.jpg,68,23496,https://cpt.tcgcsv.com/RtJ6,2024-11-12T20:54:20.267,1,100.98,102.97,110.0,43.16,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586192,Belo Betty (Jolly Roger Foil),Belo Betty Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586192_200w.jpg,68,23496,https://cpt.tcgcsv.com/StJ6,2024-11-08T05:08:15.623,1,0.8,1.5,25.0,1.38,,Foil,R,OP05-015,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Revolutionary Army] type card other than [Belo Betty] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Revolutionary Army,1000,Special,
586193,Belo Betty (Alternate Art),Belo Betty Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586193_200w.jpg,68,23496,https://cpt.tcgcsv.com/TtJ6,2024-11-08T05:08:15.623,1,31.0,37.08,99.99,39.06,,Foil,R,OP05-015,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Revolutionary Army] type card other than [Belo Betty] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,Revolutionary Army,1000,Special,
586194,Shanks (OP01-120) (Alternate Art),Shanks OP01 120 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586194_200w.jpg,68,23496,https://cpt.tcgcsv.com/VtJ6,2024-11-08T18:15:24.823,1,21.29,36.98,379.19,27.37,,Foil,SEC,OP01-120,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>
<br>
<br>
[When Attacking] Your opponent cannot activate a [Blocker] Character that has 2000 or less power during this battle.",Red,Character,9,10000,The Four Emperors;Red-Haired Pirates,,Slash,
586195,Koby (Jolly Roger Foil),Koby Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586195_200w.jpg,68,23496,https://cpt.tcgcsv.com/WtJ6,2024-11-08T15:57:51.267,1,0.07,0.47,100.0,0.43,,Foil,PR,P-014,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br>
<br>
[Trigger] Play this card.",Red,Character,3,3000,Navy,,Strike,
586197,Gum-Gum Red Roc (Alternate Art),Gum Gum Red Roc Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586197_200w.jpg,68,23496,https://cpt.tcgcsv.com/ZtJ6,2024-11-08T05:08:15.623,1,48.5,63.99,200.0,50.31,,Foil,R,OP04-056,"[Main] Place up to 1 Character at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.",Blue,Event,6,,Straw Hat Crew,,,
586198,Gum-Gum Red Roc (Jolly Roger Foil),Gum Gum Red Roc Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586198_200w.jpg,68,23496,https://cpt.tcgcsv.com/-tJ6,2024-11-08T05:08:15.623,1,0.5,1.74,25.0,0.95,,Foil,R,OP04-056,"[Main] Place up to 1 Character at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 4 or less at the bottom of the owner's deck.",Blue,Event,6,,Straw Hat Crew,,,
586201,Sanji's Pilaf (Jolly Roger Foil),Sanjis Pilaf Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586201_200w.jpg,68,23496,https://cpt.tcgcsv.com/2vJ6,2024-11-08T05:08:15.623,1,0.24,0.75,25.0,0.52,,Foil,UC,OP03-056,"[Main] Draw 2 cards.
<br>
<br>
<br>
[Trigger] Activate this card's [Main] effect.",Blue,Event,3,,East Blue,,,
586202,DON!! Card (Oden) (Gold),DON Card Oden Gold,https://tcgplayer-cdn.tcgplayer.com/product/586202_200w.jpg,68,23496,https://cpt.tcgcsv.com/3vJ6,2024-11-12T20:55:39.81,1,57.46,75.0,99.99,45.37,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586408,Nami (P-053) (Jolly Roger Foil),Nami P 053 Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586408_200w.jpg,68,23496,https://cpt.tcgcsv.com/bBJ6,2024-11-08T15:58:27.89,0,1.55,5.0,100.0,4.0,,Foil,PR,P-053,"[On Play] If you have 3 or less cards in your hand, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.",Blue,Character,1,1000,Straw Hat Crew,2000,Wisdom,
586480,Monkey.D.Luffy (P-055) (Jolly Roger Foil),MonkeyDLuffy P 055 Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586480_200w.jpg,68,23496,https://cpt.tcgcsv.com/DCJ6,2024-11-08T15:58:45.603,1,1.72,5.0,100.0,4.06,,Foil,PR,P-055,[On Play] <strong>You may trash 2 cards from your hand</strong>: Your opponent places 1 of their Characters at the bottom of the owner's deck.,Blue,Character,4,5000,Straw Hat Crew,1000,Strike,
586481,DON!! Card (Katakuri) (Gold),DON Card Katakuri Gold,https://tcgplayer-cdn.tcgplayer.com/product/586481_200w.jpg,68,23496,https://cpt.tcgcsv.com/FCJ6,2024-11-08T05:08:15.623,1,126.95,149.95,149.99,90.89,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586482,DON!! Card (Magellan) (Gold),DON Card Magellan Gold,https://tcgplayer-cdn.tcgplayer.com/product/586482_200w.jpg,68,23496,https://cpt.tcgcsv.com/GCJ6,2024-11-08T05:08:15.623,1,60.0,62.8,105.0,53.0,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586483,"Capone""Gang""Bege (OP04-100) (Jolly Roger Foil)",CaponeGangBege OP04 100 Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586483_200w.jpg,68,23496,https://cpt.tcgcsv.com/HCJ6,2024-11-08T05:08:15.623,1,0.2,0.86,20.87,0.57,,Foil,R,OP04-100,[Trigger] Up to 1 of your opponent's Leader or Character cards cannot attack during this turn.,Yellow,Character,3,3000,Firetank Pirates,2000,Ranged,
586484,"Capone""Gang""Bege (OP04-100) (Alternate Art)",CaponeGangBege OP04 100 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586484_200w.jpg,68,23496,https://cpt.tcgcsv.com/JCJ6,2024-11-08T05:08:15.623,1,2.0,4.24,75.0,2.98,,Foil,R,OP04-100,[Trigger] Up to 1 of your opponent's Leader or Character cards cannot attack during this turn.,Yellow,Character,3,3000,Firetank Pirates,2000,Ranged,
586543,Kaido (OP04-044) (Reprint),Kaido OP04 044 Reprint,https://tcgplayer-cdn.tcgplayer.com/product/586543_200w.jpg,68,23496,https://cpt.tcgcsv.com/TDJ6,2024-11-08T18:46:22.397,1,0.14,0.5,10.0,0.37,,Foil,SR,OP04-044,"[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.
<br><span style=""color:red"">Disclaimer: This card was reprinted from the original set with changes to the artist credit (note the lack of pen symbol next to the artist name).</span>",Blue,Character,10,12000,Animal Kingdom Pirates;The Four Emperors,,Strike,
586544,Kaido (OP04-044) (Alternate Art),Kaido OP04 044 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586544_200w.jpg,68,23496,https://cpt.tcgcsv.com/VDJ6,2024-11-08T05:08:15.623,1,12.68,17.67,99.99,14.14,,Foil,SR,OP04-044,[On Play] Return up to 1 Character with a cost of 8 or less and up to 1 Character with a cost of 3 or less to the owner's hand.,Blue,Character,10,12000,Animal Kingdom Pirates;The Four Emperors,,Strike,
586545,Ulti (Alternate Art),Ulti Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586545_200w.jpg,68,23496,https://cpt.tcgcsv.com/WDJ6,2024-11-08T18:55:47.977,1,14.14,15.99,49.99,14.49,,Foil,SR,OP05-043,"[On Play] If your Leader is multicolored, look at 3 cards from the top of your deck and add up to 1 card to your hand. Then, place the rest at the top or bottom of the deck in any order.",Blue,Character,4,5000,Animal Kingdom Pirates,1000,Strike,
586547,Kouzuki Hiyori (Alternate Art),Kouzuki Hiyori Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586547_200w.jpg,68,23496,https://cpt.tcgcsv.com/ZDJ6,2024-11-08T19:32:16.897,1,80.0,124.99,250.0,111.92,,Foil,SR,OP06-106,[On Play] <strong>You may add 1 card from the top or bottom of your Life cards to your hand:</strong> Add up to 1 card from your hand to the top of your Life cards.,Yellow,Character,2,0,Land of Wano;Kouzuki Clan,2000,Wisdom,
586548,Boa Hancock (OP01-078) (Alternate Art),Boa Hancock OP01 078 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586548_200w.jpg,68,23496,https://cpt.tcgcsv.com/-DJ6,2024-11-08T18:15:08.003,1,52.8,69.0,150.0,46.72,,Foil,SR,OP01-078,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br>
<br>
[DON!! x1] [When Attacking]/[On Block] Draw 1 card if you have 5 or less cards in your hand.",Blue,Character,4,5000,Kuja Pirates;The Seven Warlords of the Sea,1000,Special,
586549,Dracule Mihawk (OP01-070) (Alternate Art),Dracule Mihawk OP01 070 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586549_200w.jpg,68,23496,https://cpt.tcgcsv.com/_DJ6,2024-11-08T18:14:55.367,1,12.0,15.0,49.99,13.94,,Foil,SR,OP01-070,[On Play] Place up to 1 Character with a cost of 7 or less at the bottom of the owner's deck.,Blue,Character,9,9000,The Seven Warlords of the Sea,,Slash,
586550,DON!! Card (Rebecca) (Gold),DON Card Rebecca Gold,https://tcgplayer-cdn.tcgplayer.com/product/586550_200w.jpg,68,23496,https://cpt.tcgcsv.com/0FJ6,2024-11-08T05:08:15.623,1,100.0,106.49,122.99,100.73,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586551,Sanji (OP04-104) (Alternate Art),Sanji OP04 104 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586551_200w.jpg,68,23496,https://cpt.tcgcsv.com/2FJ6,2024-11-08T18:50:25.21,1,12.99,16.97,49.49,15.47,,Foil,SR,OP04-104,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
<br>
<br>
[Trigger] You may trash 1 card from your hand: Play this card.",Yellow,Character,3,5000,The Vinsmoke Family,1000,Ranged,
586552,DON!! Card (Kaido) (Gold),DON Card Kaido Gold,https://tcgplayer-cdn.tcgplayer.com/product/586552_200w.jpg,68,23496,https://cpt.tcgcsv.com/3FJ6,2024-11-12T20:54:32.567,1,145.0,149.99,1000.0,126.93,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586553,DON!! Card (Crocodile) (Gold),DON Card Crocodile Gold,https://tcgplayer-cdn.tcgplayer.com/product/586553_200w.jpg,68,23496,https://cpt.tcgcsv.com/5FJ6,2024-11-12T20:53:25.827,1,94.99,104.78,300.0,97.86,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586554,DON!! Card (Vivi) (Gold),DON Card Vivi Gold,https://tcgplayer-cdn.tcgplayer.com/product/586554_200w.jpg,68,23496,https://cpt.tcgcsv.com/6FJ6,2024-11-08T05:08:15.623,1,219.99,254.98,1500.0,171.7,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586556,DON!! Card (King) (Gold),DON Card King Gold,https://tcgplayer-cdn.tcgplayer.com/product/586556_200w.jpg,68,23496,https://cpt.tcgcsv.com/8FJ6,2024-11-12T20:55:16.41,1,37.5,41.5,125.0,38.03,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586557,"DON!! Card (Eustass ""Captain"" Kid) (Gold)",DON Card Eustass Captain Kid Gold,https://tcgplayer-cdn.tcgplayer.com/product/586557_200w.jpg,68,23496,https://cpt.tcgcsv.com/9FJ6,2024-11-12T20:53:38.73,1,200.0,253.5,280.0,77.74,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586558,DON!! Card (Rob Lucci) (Gold),DON Card Rob Lucci Gold,https://tcgplayer-cdn.tcgplayer.com/product/586558_200w.jpg,68,23496,https://cpt.tcgcsv.com/bFJ6,2024-11-08T05:08:15.623,1,45.05,56.34,180.0,46.44,,Foil,DON!!,,Your Turn +1000,,DON!!,,,,,,
586559,Ryuma (Jolly Roger Foil),Ryuma Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586559_200w.jpg,68,23496,https://cpt.tcgcsv.com/cFJ6,2024-11-08T05:08:15.623,1,0.1,0.25,5.0,0.25,,Foil,R,OP06-036,[On Play] / [On K.O.] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.,Green,Character,4,6000,Land of Wano;Thriller Bark Pirates,,Slash,
586560,Bartolomeo (P-029) (Jolly Roger Foil),Bartolomeo P 029 Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586560_200w.jpg,68,23496,https://cpt.tcgcsv.com/dFJ6,2024-11-08T15:58:22.227,1,0.09,0.25,5.0,0.23,,Foil,PR,P-029,"[End of your Turn] <strong>You may rest this Character:</strong> Set up to 1 of your ""FILM"" type Characters other than [Bartolomeo] as active.",Green,Character,2,3000,Barto Club Pirates;Supernovas,1000,Special,
586589,Izo (OP01-033) (Jolly Roger Foil),Izo OP01 033 Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586589_200w.jpg,68,23496,https://cpt.tcgcsv.com/PFJ6,2024-11-08T05:08:15.623,1,0.15,0.5,25.0,0.44,,Foil,UC,OP01-033,[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,Green,Character,3,3000,Former Whitebeard Pirates;Land of Wano,2000,Ranged,
586590,Kouzuki Momonosuke (Jolly Roger Foil),Kouzuki Momonosuke Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586590_200w.jpg,68,23496,https://cpt.tcgcsv.com/QFJ6,2024-11-08T05:08:15.623,1,0.1,0.25,10.0,0.25,,Foil,R,OP01-041,"[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area)</em> <strong>You may rest this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br><br>
<br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-26"">This card has been officially errata'd.</a>",Green,Character,1,0,Land of Wano;Kouzuki Clan,1000,Slash,
586591,Kouzuki Momonosuke (Alternate Art),Kouzuki Momonosuke Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586591_200w.jpg,68,23496,https://cpt.tcgcsv.com/RFJ6,2024-11-08T05:08:15.623,1,4.99,7.41,25.0,5.76,,Foil,R,OP01-041,"[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area)</em> <strong>You may rest this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,0,Land of Wano;Kouzuki Clan,1000,Slash,
586592,One-Legged Toy Soldier (Jolly Roger Foil),One Legged Toy Soldier Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586592_200w.jpg,68,23496,https://cpt.tcgcsv.com/SFJ6,2024-11-08T05:08:15.623,1,0.21,0.48,10.0,0.37,,Foil,UC,OP05-081,[Activate:Main] <strong>You may trash this Character</strong>: Give up to 1 of your opponent's Characters -3 cost during this turn.,Black,Character,2,0,Dressrosa,2000,Strike,
586593,Gecko Moria (Alternate Art),Gecko Moria Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586593_200w.jpg,68,23496,https://cpt.tcgcsv.com/TFJ6,2024-11-08T19:29:09.813,1,15.0,18.33,89.99,17.71,,Foil,SR,OP06-086,[On Play] Choose up to 1 Character card with a cost of 4 or less and up to 1 Character card with a cost of 2 or less from your trash. Play 1 card and play the other card rested.,Black,Character,8,9000,The Seven Warlords of the Sea;Thriller Bark Pirates,,Special,
586594,Charlotte Cracker (Alternate Art),Charlotte Cracker Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586594_200w.jpg,68,23496,https://cpt.tcgcsv.com/VFJ6,2024-11-08T18:29:38.947,1,2.5,4.0,23.57,2.81,,Foil,SR,OP03-108,"[DON!! x1] If you have less Life cards than your opponent, this Character gains [Double Attack] and +1000 power. <em>(This card deals 2 damage.)</em>
<br>
<br>
<br>
[Trigger] <strong>You may trash 1 card from your hand</strong>: Play this card.",Yellow,Character,4,5000,Big Mom Pirates,1000,Slash,
586595,Charlotte Smoothie (Jolly Roger Foil),Charlotte Smoothie Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586595_200w.jpg,68,23496,https://cpt.tcgcsv.com/WFJ6,2024-11-08T05:08:15.623,1,0.1,0.27,5.99,0.27,,Foil,R,OP03-110,[When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: This Character gains +2000 power during this battle.,Yellow,Character,4,5000,Big Mom Pirates,1000,Special,
586596,Charlotte Smoothie (Alternate Art),Charlotte Smoothie Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586596_200w.jpg,68,23496,https://cpt.tcgcsv.com/XFJ6,2024-11-08T05:08:15.623,1,4.99,7.74,15.0,6.0,,Foil,R,OP03-110,[When Attacking] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: This Character gains +2000 power during this battle.,Yellow,Character,4,5000,Big Mom Pirates,1000,Special,
586597,Charlotte Perospero (Alternate Art),Charlotte Perospero Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586597_200w.jpg,68,23496,https://cpt.tcgcsv.com/ZFJ6,2024-11-08T18:31:52.293,1,3.0,4.96,49.99,3.84,,Foil,SR,OP03-113,"[On K.O.] Look at 3 cards from the top of your deck; reveal up to 1 [Big Mom Pirates] type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
<br>
<br>
[Trigger] <strong>You may trash 1 card from your hand</strong>: Play this card.",Yellow,Character,3,5000,Big Mom Pirates,,Special,
586598,Three Thousand Worlds (Alternate Art),Three Thousand Worlds Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586598_200w.jpg,68,23496,https://cpt.tcgcsv.com/-FJ6,2024-11-08T05:08:15.623,1,20.0,34.95,99.99,31.09,,Foil,R,OP03-057,"[Main] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 3 or less at the bottom of the owner's deck.",Blue,Event,4,,Straw Hat Crew;East Blue,,,
586599,Three Thousand Worlds (Jolly Roger Foil),Three Thousand Worlds Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586599_200w.jpg,68,23496,https://cpt.tcgcsv.com/_FJ6,2024-11-08T05:08:15.623,1,0.15,0.39,50.0,0.25,,Foil,R,OP03-057,"[Main] Place up to 1 Character with a cost of 5 or less at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Place up to 1 Character with a cost of 3 or less at the bottom of the owner's deck.",Blue,Event,4,,Straw Hat Crew;East Blue,,,
586600,Hound Blaze (Alternate Art),Hound Blaze Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586600_200w.jpg,68,23496,https://cpt.tcgcsv.com/0GJ6,2024-11-08T05:08:15.623,1,41.0,49.98,75.0,51.48,,Foil,R,OP05-057,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Return up to 1 Character with a cost of 3 or less to the owner's hand.",Blue,Event,2,,Navy,,,
586601,Hound Blaze (Jolly Roger Foil),Hound Blaze Jolly Roger Foil,https://tcgplayer-cdn.tcgplayer.com/product/586601_200w.jpg,68,23496,https://cpt.tcgcsv.com/2GJ6,2024-11-08T05:08:15.623,1,0.05,0.4,50.0,0.39,,Foil,R,OP05-057,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.
<br>
<br>
<br>
[Trigger] Return up to 1 Character with a cost of 3 or less to the owner's hand.",Blue,Event,2,,Navy,,,
586602,Bartolomeo (OP04-089) (Alternate Art),Bartolomeo OP04 089 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/586602_200w.jpg,68,23496,https://cpt.tcgcsv.com/3GJ6,2024-11-08T05:08:15.623,1,8.0,10.48,39.56,8.13,,Foil,R,OP04-089,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Black,Character,3,3000,Dressrosa;Barto Club,2000,Special,
