productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extCounterplus,extAttribute,extLife
539504,You're the One Who Should Disappear,Youre the One Who Should Disappear,https://tcgplayer-cdn.tcgplayer.com/product/539504_200w.jpg,68,23272,https://cpt.tcgcsv.com/6Qk6,2024-03-15T04:03:11.733,1,0.9,1.76,21.31,1.24,,Foil,R,OP06-115,"[Counter] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +3000 power during this battle.
<br>[Trigger] If you have 0 Life cards, you may add up to 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",Yellow,Event,0,,Sky Island,,,
539505,Reject,Reject,https://tcgplayer-cdn.tcgplayer.com/product/539505_200w.jpg,68,23272,https://cpt.tcgcsv.com/7Qk6,2024-03-15T04:03:11.733,1,0.04,0.25,14.88,0.2,,Foil,R,OP06-116,"[Main] Choose one:
<br>• K.O. up to 1 of your opponent's Characters with a cost of 5 or less.
<br>• If your opponent has 1 Life card, deal 1 damage to your opponent.
<br>Then, add 1 card from the top of your Life cards to your hand.
<br>[Trigger] Draw 1 cards.",Yellow,Event,4,,Sky Island;Shandian Warrior,,,
539767,Hody Jones (020),Hody Jones 020,https://tcgplayer-cdn.tcgplayer.com/product/539767_200w.jpg,68,23272,https://cpt.tcgcsv.com/mWk6,2024-03-15T04:03:11.733,1,0.01,0.19,5.0,0.11,,Normal,L,OP06-020,"[Activate:Main] <strong>You may rest this Leader:</strong> Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 3 or less. Then, you cannot add Life cards to your hand using your own effects during this turn.",Green,Leader,,5000,Fish-Man;New Fish-Man Pirates,,Strike,5
539768,Hody Jones (020) (Alternate Art),Hody Jones 020 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/539768_200w.jpg,68,23272,https://cpt.tcgcsv.com/nWk6,2024-03-15T04:03:11.733,1,6.54,10.53,9999.0,9.81,,Foil,L,OP06-020,"[Activate:Main] <strong>You may rest this Leader:</strong> Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 3 or less. Then, you cannot add Life cards to your hand using your own effects during this turn.",Green,Leader,,5000,Fish-Man;New Fish-Man Pirates,,Strike,5
539770,Hody Jones (035) (Alternate Art),Hody Jones 035 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/539770_200w.jpg,68,23272,https://cpt.tcgcsv.com/qWk6,2024-03-26T15:03:16.58,1,10.0,13.0,80.0,11.09,,Foil,SR,OP06-035,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[On Play] Rest up to a total of 2 of your opponent's Characters or DON!! cards. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,7,8000,Fish-Man;New Fish-Man Pirates,,Strike,
539772,Hody Jones (035),Hody Jones 035,https://tcgplayer-cdn.tcgplayer.com/product/539772_200w.jpg,68,23272,https://cpt.tcgcsv.com/sWk6,2024-03-15T04:03:11.733,1,0.98,3.48,32.04,1.55,,Foil,SR,OP06-035,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[On Play] Rest up to a total of 2 of your opponent's Characters or DON!! cards. Then, add 1 card from the top of your Life cards to your hand.",Green,Character,7,8000,Fish-Man;New Fish-Man Pirates,,Strike,
539775,Arlong,Arlong,https://tcgplayer-cdn.tcgplayer.com/product/539775_200w.jpg,68,23272,https://cpt.tcgcsv.com/wWk6,2024-03-15T04:03:11.733,1,0.01,0.23,5.0,0.14,,Foil,R,OP06-023,"[On Play] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your opponent's rested Leader cannot attack until the end of your opponent's next turn.
<br>[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Character,4,6000,Fish-Man;Arlong Pirates;East Blue,,Slash,
539782,Vander Decken IX,Vander Decken IX,https://tcgplayer-cdn.tcgplayer.com/product/539782_200w.jpg,68,23272,https://cpt.tcgcsv.com/GWk6,2024-03-15T04:03:11.733,1,0.05,0.29,14.0,0.26,,Foil,R,OP06-033,"[On Play] <strong>You may trash 1 ""Fish-Man"" type card from your hand or 1 [The Ark Noah] from your hand or field:</strong> K.O. up to 1 of your opponent's rested Characters.",Green,Character,2,2000,Fish-Man;Flying Pirates,1000,Ranged,
539787,Camie,Camie,https://tcgplayer-cdn.tcgplayer.com/product/539787_200w.jpg,68,23272,https://cpt.tcgcsv.com/MWk6,2024-03-15T04:03:11.733,1,0.05,0.25,20.2,0.21,,Foil,R,OP06-025,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Fish-Man"" or ""Merfolk"" type card other than [Camie] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,2000,Merfolk,1000,Wisdom,
539789,Camie (Alternate Art),Camie Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/539789_200w.jpg,68,23272,https://cpt.tcgcsv.com/PWk6,2024-03-15T04:03:11.733,1,3.22,5.0,50.0,4.19,,Foil,R,OP06-025,"[On Play] Look at 4 cards from the top of your deck; reveal up to 1 ""Fish-Man"" or ""Merfolk"" type card other than [Camie] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Green,Character,1,2000,Merfolk,1000,Wisdom,
541006,Vinsmoke Reiju (042),Vinsmoke Reiju 042,https://tcgplayer-cdn.tcgplayer.com/product/541006_200w.jpg,68,23272,https://cpt.tcgcsv.com/8ql6,2024-03-15T04:03:11.733,1,0.05,0.25,5.0,0.21,,Normal,L,OP06-042,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",Blue;Purple,Leader,,5000,The Vinsmoke Family;GERMA 66,,Special,4
541007,Vinsmoke Reiju (042) (Alternate Art),Vinsmoke Reiju 042 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541007_200w.jpg,68,23272,https://cpt.tcgcsv.com/9ql6,2024-03-15T04:03:11.733,1,34.73,39.39,145.91,34.59,,Foil,L,OP06-042,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",Blue;Purple,Leader,,5000,The Vinsmoke Family;GERMA 66,,Special,4
541043,Perona (021),Perona 021,https://tcgplayer-cdn.tcgplayer.com/product/541043_200w.jpg,68,23272,https://cpt.tcgcsv.com/Tql6,2024-03-15T04:03:11.733,1,0.04,0.24,5.0,0.2,,Normal,L,OP06-021,"[Activate:Main] [Once Per Turn] Choose one:
<br>• Rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br>• Give up to 1 of your opponent's Characters -1 cost tot your opponent's during this turn.",Green;Black,Leader,,5000,Thriller Bark Pirates,,Special,4
541044,Perona (021) (Alternate Art),Perona 021 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541044_200w.jpg,68,23272,https://cpt.tcgcsv.com/Vql6,2024-03-30T11:12:20.313,1,55.18,66.94,420.69,59.7,,Foil,L,OP06-021,"[Activate:Main] [Once Per Turn] Choose one:
<br>• Rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br>• Give up to 1 of your opponent's Characters -1 cost tot your opponent's during this turn.",Green;Black,Leader,,5000,Thriller Bark Pirates,,Special,4
541045,Ryuma,Ryuma,https://tcgplayer-cdn.tcgplayer.com/product/541045_200w.jpg,68,23272,https://cpt.tcgcsv.com/Wql6,2024-05-03T12:19:36.963,1,0.01,0.22,9.0,0.16,,Foil,R,OP06-036,[On Play] / [On K.O.] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.,Green,Character,4,6000,Land of Wano;Thriller Bark Pirates,,Slash,
541046,You Ain't Even Worth Killing Time!!,You Aint Even Worth Killing Time,https://tcgplayer-cdn.tcgplayer.com/product/541046_200w.jpg,68,23272,https://cpt.tcgcsv.com/Xql6,2024-05-03T12:20:39.477,1,0.01,0.24,25.0,0.16,,Foil,R,OP06-039,"[Main] Choose one:
<br>• Rest up to 1 of your opponent's Characters with a cost of 6 or less.
<br>• K.O. up to 1 of your opponent's rested Characters with a cost of 6 or less.
<br>[Trigger] Activate this card's [Main] effect.",Green,Event,4,,Straw Hat Crew,,,
541047,Charlotte Pudding,Charlotte Pudding,https://tcgplayer-cdn.tcgplayer.com/product/541047_200w.jpg,68,23272,https://cpt.tcgcsv.com/Zql6,2024-05-03T12:21:48.453,1,0.18,0.58,20.59,0.46,,Foil,R,OP06-047,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",Blue,Character,4,4000,Big Mom Pirates,1000,Wisdom,
541048,Aramaki,Aramaki,https://tcgplayer-cdn.tcgplayer.com/product/541048_200w.jpg,68,23272,https://cpt.tcgcsv.com/-ql6,2024-03-15T04:03:11.733,1,0.3,2.82,35.0,2.15,,Foil,SR,OP06-043,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[Activate:Main] [Once Per Turn] <strong>You may trash 1 card from your hand and place 1 Character with a cost of 2 or less at the bottom of the owner's deck:</strong> This Character gains +3000 power during this turn.",Blue,Character,8,8000,Navy,,Special,
541049,Aramaki (Alternate Art),Aramaki Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541049_200w.jpg,68,23272,https://cpt.tcgcsv.com/_ql6,2024-03-15T04:03:11.733,1,17.49,20.0,50.0,18.98,,Foil,SR,OP06-043,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>[Activate:Main] [Once Per Turn] <strong>You may trash 1 card from your hand and place 1 Character with a cost of 2 or less at the bottom of the owner's deck:</strong> This Character gains +3000 power during this turn.",Blue,Character,8,8000,Navy,,Special,
541050,Tashigi,Tashigi,https://tcgplayer-cdn.tcgplayer.com/product/541050_200w.jpg,68,23272,https://cpt.tcgcsv.com/0rl6,2024-05-06T13:05:21.847,1,0.2,1.08,25.0,1.18,,Foil,R,OP06-050,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Navy"" type card other than [Tashigi] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,1,2000,Navy,1000,Slash,
541051,Tashigi (Alternate Art),Tashigi Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541051_200w.jpg,68,23272,https://cpt.tcgcsv.com/2rl6,2024-03-15T04:03:11.733,1,15.04,19.99,55.0,17.13,,Foil,R,OP06-050,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Navy"" type card other than [Tashigi] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character,1,2000,Navy,1000,Slash,
541052,Tsuru,Tsuru,https://tcgplayer-cdn.tcgplayer.com/product/541052_200w.jpg,68,23272,https://cpt.tcgcsv.com/3rl6,2024-05-06T12:32:16.52,1,0.2,0.52,20.4,0.47,,Foil,R,OP06-051,[On Play] <strong>You may trash 2 cards from your hand:</strong> Your opponent returns 1 of their Characters to the owner's hand.,Blue,Character,5,4000,Navy,4000,Special,
541053,Gecko Moria (080),Gecko Moria 080,https://tcgplayer-cdn.tcgplayer.com/product/541053_200w.jpg,68,23272,https://cpt.tcgcsv.com/5rl6,2024-03-15T04:03:11.733,1,0.01,0.2,5.0,0.18,,Normal,L,OP06-080,"[DON!!×1] [When Attacking] 2 <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may trash 1 card from your hand:</strong> Trash 2 cards from the top of your deck and play up to 1 ""Thriller Bark Pirates"" type Character card with a cost of 4 or less from your trash.",Black,Leader,,5000,The Seven Warlords of the Sea;Thriller Bark Pirates,,Special,5
541054,Gecko Moria (080) (Alternate Art),Gecko Moria 080 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541054_200w.jpg,68,23272,https://cpt.tcgcsv.com/6rl6,2024-03-15T04:03:11.733,1,10.99,14.9,9999.0,12.56,,Foil,L,OP06-080,"[DON!!×1] [When Attacking] 2 <em>(You may rest the specified number of DON!! cards in your cost area.)</em> <strong>You may trash 1 card from your hand:</strong> Trash 2 cards from the top of your deck and play up to 1 ""Thriller Bark Pirates"" type Character card with a cost of 4 or less from your trash.",Black,Leader,,5000,The Seven Warlords of the Sea;Thriller Bark Pirates,,Special,5
541055,Gecko Moria (086),Gecko Moria 086,https://tcgplayer-cdn.tcgplayer.com/product/541055_200w.jpg,68,23272,https://cpt.tcgcsv.com/7rl6,2024-03-15T04:03:11.733,1,0.25,0.77,66.6,0.5,,Foil,SR,OP06-086,[On Play] Choose up to 1 Character card with a cost of 4 or less and up to 1 Character card with a cost of 2 or less from your trash. Play 1 card and play the other card rested.,Black,Character,8,9000,The Seven Warlords of the Sea;Thriller Bark Pirates,,Special,
541056,Gecko Moria (086) (Alternate Art),Gecko Moria 086 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541056_200w.jpg,68,23272,https://cpt.tcgcsv.com/8rl6,2024-03-15T04:03:11.733,1,9.55,11.99,99.0,10.09,,Foil,SR,OP06-086,[On Play] Choose up to 1 Character card with a cost of 4 or less and up to 1 Character card with a cost of 2 or less from your trash. Play 1 card and play the other card rested.,Black,Character,8,9000,The Seven Warlords of the Sea;Thriller Bark Pirates,,Special,
541057,Absalom,Absalom,https://tcgplayer-cdn.tcgplayer.com/product/541057_200w.jpg,68,23272,https://cpt.tcgcsv.com/9rl6,2024-05-06T12:29:48.293,1,0.01,0.22,5.0,0.18,,Foil,R,OP06-081,[On Play] <em>You may return 2 cards from your trash to the bottom of your deck in any order:</em> K.O. up to 1 Character with a cost of 2 or less.,Black,Character,4,5000,Thriller Bark Pirates,1000,Ranged,
541058,Absalom (Alternate Art),Absalom Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541058_200w.jpg,68,23272,https://cpt.tcgcsv.com/brl6,2024-03-15T04:03:11.733,1,0.5,2.96,50.0,1.54,,Foil,R,OP06-081,[On Play] <em>You may return 2 cards from your trash to the bottom of your deck in any order:</em> K.O. up to 1 Character with a cost of 2 or less.,Black,Character,4,5000,Thriller Bark Pirates,1000,Ranged,
541059,Perona (093),Perona 093,https://tcgplayer-cdn.tcgplayer.com/product/541059_200w.jpg,68,23272,https://cpt.tcgcsv.com/crl6,2024-03-15T04:03:11.733,1,1.35,2.5,40.0,1.62,,Foil,SR,OP06-093,"[On Play] If your opponent has 5 or more cards in their hand, choose one:
<br>• Your opponent trashes 1 card from their hand.
<br>• Give up to 1 of your opponent's Characters -3 cost during this turn.",Black,Character,4,5000,Thriller Bark Pirates,2000,Special,
541060,Perona (093) (Alternate Art),Perona 093 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541060_200w.jpg,68,23272,https://cpt.tcgcsv.com/drl6,2024-03-15T04:03:11.733,1,38.7,45.0,128.99,39.26,,Foil,SR,OP06-093,"[On Play] If your opponent has 5 or more cards in their hand, choose one:
<br>• Your opponent trashes 1 card from their hand.
<br>• Give up to 1 of your opponent's Characters -3 cost during this turn.",Black,Character,4,5000,Thriller Bark Pirates,2000,Special,
541061,Vinsmoke Judge,Vinsmoke Judge,https://tcgplayer-cdn.tcgplayer.com/product/541061_200w.jpg,68,23272,https://cpt.tcgcsv.com/frl6,2024-03-15T04:03:11.733,1,0.15,0.5,30.0,0.38,,Foil,SR,OP06-062,"[On Play] <strong>DON!! -1</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em> <strong>You may trash 2 cards from your hand:</strong> Play up to 4 ""GERMA 66"" type Character cards with different card names and 4000 power or less from your trash.
<br>[Activate:Main] [Once Per Turn] <strong>DON!! -1:</strong> Rest up to 1 of your opponent's DON!! cards.",Purple,Character,8,8000,The Vinsmoke Family;GERMA 66,,Slash,
541062,Vinsmoke Judge (Alternate Art),Vinsmoke Judge Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541062_200w.jpg,68,23272,https://cpt.tcgcsv.com/grl6,2024-03-15T04:03:11.733,1,1.81,3.94,25.0,2.38,,Foil,SR,OP06-062,"[On Play] <strong>DON!! -1</strong> <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em> <strong>You may trash 2 cards from your hand:</strong> Play up to 4 ""GERMA 66"" type Character cards with different card names and 4000 power or less from your trash.
<br>[Activate:Main] [Once Per Turn] <strong>DON!! -1:</strong> Rest up to 1 of your opponent's DON!! cards.",Purple,Character,8,8000,The Vinsmoke Family;GERMA 66,,Slash,
541063,Vinsmoke Reiju (069),Vinsmoke Reiju 069,https://tcgplayer-cdn.tcgplayer.com/product/541063_200w.jpg,68,23272,https://cpt.tcgcsv.com/hrl6,2024-03-15T04:03:11.733,1,0.2,0.75,75.0,0.6,,Foil,SR,OP06-069,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you have 5 or less cards in your hand, draw 2 cards.",Purple,Character,4,5000,The Vinsmoke Family;GERMA 66,1000,Special,
541064,Vinsmoke Reiju (069) (Alternate Art),Vinsmoke Reiju 069 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/541064_200w.jpg,68,23272,https://cpt.tcgcsv.com/jrl6,2024-03-15T04:03:11.733,1,12.27,16.65,69.99,15.72,,Foil,SR,OP06-069,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field and you have 5 or less cards in your hand, draw 2 cards.",Purple,Character,4,5000,The Vinsmoke Family;GERMA 66,1000,Special,
