productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extColor,extCardType,extCost,extPower,extSubtypes,extAttribute,extCounterplus,extLife
596917,Boa Hancock (SP),Boa Hancock SP,https://tcgplayer-cdn.tcgplayer.com/product/596917_200w.jpg,68,23589,https://cpt.tcgcsv.com/mNN6,2025-03-26T13:17:57.743,1,895.0,950.0,2000.0,821.6,,Foil,SR,OP07-051,"[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",Blue,Character,6,8000,Kuja Pirates;The Seven Warlords of the Sea,Special,,
596918,Nami (SP),Nami SP,https://tcgplayer-cdn.tcgplayer.com/product/596918_200w.jpg,68,23589,https://cpt.tcgcsv.com/nNN6,2024-12-13T05:10:19.423,1,1094.99,2000.0,5000.0,867.52,,Foil,SR,OP08-106,"[On Play] <strong>You may trash 1 card with a [Trigger] from your hand</strong>: K.O. up to 1 of your opponent's Characters with a cost of 5 or less. Then, if you have 3 or less cards in your hand, draw 1 card.<br>
[Trigger] Activate this card's [On Play] effect.",Yellow,Character,5,5000,Straw Hat Crew;Egghead,Special,1000,
596919,Shanks (001),Shanks 001,https://tcgplayer-cdn.tcgplayer.com/product/596919_200w.jpg,68,23589,https://cpt.tcgcsv.com/pNN6,2024-12-13T05:10:19.423,1,0.05,0.2,5.0,0.19,,Normal,L,OP09-001,[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards 1000 power during this turn.,Red,Leader,,5000,The Four Emperors;Red-Haired Pirates,Slash,,5
596920,Shanks (001) (Parallel),Shanks 001 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596920_200w.jpg,68,23589,https://cpt.tcgcsv.com/qNN6,2024-12-13T05:10:19.423,1,50.0,60.9,200.0,55.28,,Foil,L,OP09-001,[Once Per Turn] This effect can be activated when your opponent attacks. Give up to 1 of your opponent's Leader or Character cards 1000 power during this turn.,Red,Leader,,5000,The Four Emperors;Red-Haired Pirates,Slash,,5
596921,Uta,Uta,https://tcgplayer-cdn.tcgplayer.com/product/596921_200w.jpg,68,23589,https://cpt.tcgcsv.com/rNN6,2024-12-13T05:10:19.423,1,0.14,0.35,5.0,0.31,,Foil,R,OP09-002,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,FILM,Special,1000,
596922,Uta (Parallel),Uta Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596922_200w.jpg,68,23589,https://cpt.tcgcsv.com/sNN6,2024-12-13T05:10:19.423,1,7.8,10.17,50.0,9.92,,Foil,R,OP09-002,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Red,Character,1,2000,FILM,Special,1000,
596923,Shachi & Penguin,Shachi and Penguin,https://tcgplayer-cdn.tcgplayer.com/product/596923_200w.jpg,68,23589,https://cpt.tcgcsv.com/tNN6,2024-12-13T05:10:19.423,1,0.01,0.12,3.0,0.08,,Normal,C,OP09-003,[When Attacking] Give up to 1 of your opponent's Characters 2000 power during this turn.,Red,Character,4,5000,Heart Pirates,Ranged,1000,
596924,Shanks (004),Shanks 004,https://tcgplayer-cdn.tcgplayer.com/product/596924_200w.jpg,68,23589,https://cpt.tcgcsv.com/vNN6,2024-12-13T05:10:19.423,1,0.75,1.95,85.0,1.34,,Foil,SR,OP09-004,"Give all of your opponent's Characters 1000 power.<br>
[Rush] <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,10,12000,The Four Emperors;Red-Haired Pirates,Slash,,
596925,Shanks (004) (Manga),Shanks 004 Manga,https://tcgplayer-cdn.tcgplayer.com/product/596925_200w.jpg,68,23589,https://cpt.tcgcsv.com/wNN6,2025-01-07T13:10:44.363,1,2300.0,2402.71,100000.0,2028.0,,Foil,SR,OP09-004,"Give all of your opponent's Characters 1000 power.<br>
[Rush] <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,10,12000,The Four Emperors;Red-Haired Pirates,Slash,,
596926,Shanks (004) (Alternate Art),Shanks 004 Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/596926_200w.jpg,68,23589,https://cpt.tcgcsv.com/xNN6,2025-11-13T18:38:43.463,1,24.0,26.75,80.0,25.26,,Foil,SR,OP09-004,"Give all of your opponent's Characters -1000 power.<br>
[Rush] <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,10,12000,The Four Emperors;Red-Haired Pirates,Slash,,
596927,Shanks (004) (Wanted Poster),Shanks 004 Wanted Poster,https://tcgplayer-cdn.tcgplayer.com/product/596927_200w.jpg,68,23589,https://cpt.tcgcsv.com/zNN6,2024-12-13T05:10:19.423,1,228.0,297.75,1000.0,260.4,,Foil,SR,OP09-004,"Give all of your opponent's Characters 1000 power.<br>
[Rush] <em>(This card can attack on the turn in which it is played.)</em>",Red,Character,10,12000,The Four Emperors;Red-Haired Pirates,Slash,,
596928,Silvers Rayleigh,Silvers Rayleigh,https://tcgplayer-cdn.tcgplayer.com/product/596928_200w.jpg,68,23589,https://cpt.tcgcsv.com/BNN6,2024-12-13T05:10:19.423,1,0.01,0.2,5.0,0.14,,Foil,R,OP09-005,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] If your opponent has 2 or more Characters with a base power of 5000 or more, draw 2 cards and trash 1 card from your hand.",Red,Character,5,6000,Roger Pirates,Slash,1000,
596929,Howling Gab,Howling Gab,https://tcgplayer-cdn.tcgplayer.com/product/596929_200w.jpg,68,23589,https://cpt.tcgcsv.com/CNN6,2024-12-13T05:10:19.423,1,0.01,0.1,3.0,0.07,,Normal,C,OP09-006,,Red,Character,5,7000,Red-Haired Pirates,Special,1000,
596930,Heat,Heat,https://tcgplayer-cdn.tcgplayer.com/product/596930_200w.jpg,68,23589,https://cpt.tcgcsv.com/DNN6,2024-12-13T05:10:19.423,1,0.01,0.1,3.77,0.05,,Normal,C,OP09-007,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Play] Up to 1 of your Leader with 4000 power or less gains +1000 power during this turn.",Red,Character,3,4000,Kid Pirates,Special,1000,
596931,Building Snake,Building Snake,https://tcgplayer-cdn.tcgplayer.com/product/596931_200w.jpg,68,23589,https://cpt.tcgcsv.com/FNN6,2024-12-13T05:10:19.423,1,0.06,0.2,3.0,0.13,,Normal,UC,OP09-008,[Activate: Main] <strong>You may place this Character at the bottom of the owner's deck</strong>: Give up to 1 of your opponent's Characters 3000 power during this turn.,Red,Character,1,2000,Red-Haired Pirates,Slash,,
596932,Benn.Beckman,BennBeckman,https://tcgplayer-cdn.tcgplayer.com/product/596932_200w.jpg,68,23589,https://cpt.tcgcsv.com/GNN6,2024-12-13T05:10:19.423,1,0.99,2.25,249.0,1.76,,Foil,SR,OP09-009,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,Red,Character,7,7000,Red-Haired Pirates,Ranged,1000,
596933,Benn.Beckman (Parallel),BennBeckman Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596933_200w.jpg,68,23589,https://cpt.tcgcsv.com/HNN6,2024-12-13T05:10:19.423,1,8.83,11.11,40.0,10.13,,Foil,SR,OP09-009,[On Play] Trash up to 1 of your opponent's Characters with 6000 power or less.,Red,Character,7,7000,Red-Haired Pirates,Ranged,1000,
596934,Bonk Punch,Bonk Punch,https://tcgplayer-cdn.tcgplayer.com/product/596934_200w.jpg,68,23589,https://cpt.tcgcsv.com/JNN6,2024-12-13T05:10:19.423,1,0.01,0.1,3.0,0.05,,Normal,C,OP09-010,"[On Play] Play up to 1 [Monster] from your hand.<br>
[DON!! x1] [When Attacking] This Character gains +2000 power during this turn.",Red,Character,4,5000,Red-Haired Pirates,Strike,1000,
596935,Hongo,Hongo,https://tcgplayer-cdn.tcgplayer.com/product/596935_200w.jpg,68,23589,https://cpt.tcgcsv.com/KNN6,2024-12-13T05:10:19.423,1,0.01,0.17,4.99,0.13,,Normal,UC,OP09-011,"[Activate: Main] <strong>You may rest this Character</strong>: If your Leader has the ""Red-Haired Pirates"" type, give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Character,3,3000,Red-Haired Pirates,Strike,2000,
596936,Monster,Monster,https://tcgplayer-cdn.tcgplayer.com/product/596936_200w.jpg,68,23589,https://cpt.tcgcsv.com/LNN6,2024-12-13T05:10:19.423,1,0.01,0.1,3.77,0.05,,Normal,C,OP09-012,"If your Character [Bonk Punch] would be K.O.'d by an effect, you may trash this Character instead.",Red,Character,3,4000,Animal;Red-Haired Pirates,Strike,1000,
596937,Yasopp,Yasopp,https://tcgplayer-cdn.tcgplayer.com/product/596937_200w.jpg,68,23589,https://cpt.tcgcsv.com/MNN6,2024-12-13T05:10:19.423,1,0.01,0.23,30.0,0.19,,Foil,R,OP09-013,"[On Play] Up to 1 of your Leader gains +1000 power until the end of your opponent's next turn.<br>
[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,5,6000,Red-Haired Pirates,Ranged,1000,
596938,Limejuice,Limejuice,https://tcgplayer-cdn.tcgplayer.com/product/596938_200w.jpg,68,23589,https://cpt.tcgcsv.com/NNN6,2024-12-13T05:10:19.423,1,0.01,0.17,4.88,0.11,,Normal,UC,OP09-014,[On Play] Your opponent cannot activate up to 1 [Blocker] Character that has 4000 power or less during this turn.,Red,Character,3,3000,Red-Haired Pirates,Special,2000,
596939,Lucky.Roux,LuckyRoux,https://tcgplayer-cdn.tcgplayer.com/product/596939_200w.jpg,68,23589,https://cpt.tcgcsv.com/PNN6,2024-12-13T05:10:19.423,1,0.05,0.2,10.0,0.15,,Foil,R,OP09-015,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On K.O.] If your Leader has the ""Red-Haired Pirates"" type, K.O. up to 1 of your opponent's Characters with a base power of 6000 or less.",Red,Character,4,5000,Red-Haired Pirates,Ranged,1000,
596940,Rockstar,Rockstar,https://tcgplayer-cdn.tcgplayer.com/product/596940_200w.jpg,68,23589,https://cpt.tcgcsv.com/QNN6,2024-12-13T05:10:19.423,1,0.01,0.11,3.8,0.05,,Normal,C,OP09-016,,Red,Character,4,6000,Red-Haired Pirates,Slash,1000,
596941,Wire,Wire,https://tcgplayer-cdn.tcgplayer.com/product/596941_200w.jpg,68,23589,https://cpt.tcgcsv.com/RNN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.8,0.07,,Normal,UC,OP09-017,"[DON!! x1] If your Leader has 7000 power or more and the ""Kid Pirates"" type, this Character gains [Rush].",Red,Character,4,4000,Kid Pirates,Slash,2000,
596942,Get Out of Here!,Get Out of Here,https://tcgplayer-cdn.tcgplayer.com/product/596942_200w.jpg,68,23589,https://cpt.tcgcsv.com/SNN6,2024-12-13T05:10:19.423,1,0.01,0.16,3.0,0.16,,Normal,UC,OP09-018,[Main] K.O. up to 2 of your opponent's Characters with a total power of 4000 or less.,Red,Event,3,,Red-Haired Pirates,,,
596943,Nobody Hurts a Friend of Mine!!!!,Nobody Hurts a Friend of Mine,https://tcgplayer-cdn.tcgplayer.com/product/596943_200w.jpg,68,23589,https://cpt.tcgcsv.com/TNN6,2024-12-26T14:37:45.98,1,0.01,0.15,3.0,0.08,,Normal,C,OP09-019,"[Main] If your Leader has the ""Red-Haired Pirates"" type, give up to 1 of your opponent's Characters -3000 power during this turn. Then, if your opponent has a Character with 5000 or more power, draw 1 card.<br>
[Trigger] Draw 1 card.",Red,Event,2,,Red-Haired Pirates,,,
596944,Come On!! We'll Fight You!!,Come On Well Fight You,https://tcgplayer-cdn.tcgplayer.com/product/596944_200w.jpg,68,23589,https://cpt.tcgcsv.com/VNN6,2024-12-13T05:10:19.423,1,0.01,0.2,5.0,0.16,,Foil,R,OP09-020,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 ""Red-Haired Pirates"" type card other than [Come On!! We'll Fight You!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Draw 1 card.",Red,Event,1,,The Four Emperors;Red-Haired Pirates,,,
596945,Red Force,Red Force,https://tcgplayer-cdn.tcgplayer.com/product/596945_200w.jpg,68,23589,https://cpt.tcgcsv.com/WNN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.84,0.08,,Normal,C,OP09-021,"[Activate: Main] <strong>You may rest this Stage</strong>: If your Leader has the ""Red-Haired Pirates"" type, give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Stage,2,,Red-Haired Pirates,,,
596946,Lim (022),Lim 022,https://tcgplayer-cdn.tcgplayer.com/product/596946_200w.jpg,68,23589,https://cpt.tcgcsv.com/XNN6,2024-12-13T05:10:19.423,1,0.01,0.18,5.0,0.14,,Normal,L,OP09-022,"Your Character cards are played rested.<br>
[Activate: Main] [Once Per Turn] <strong>You may rest 3 of your DON!! cards</strong>: Add up to 1 DON!! card from your DON!! deck and rest it, and play up to 1 ""ODYSSEY"" type Character card with a cost of 5 or less from your hand.",Green;Purple,Leader,,5000,ODYSSEY,Wisdom,,4
596947,Lim (022) (Parallel),Lim 022 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596947_200w.jpg,68,23589,https://cpt.tcgcsv.com/ZNN6,2024-12-13T05:10:19.423,1,9.0,12.16,149.99,10.13,,Foil,L,OP09-022,"Your Character cards are played rested.<br>
[Activate: Main] [Once Per Turn] <strong>You may rest 3 of your DON!! cards</strong>: Add up to 1 DON!! card from your DON!! deck and rest it, and play up to 1 ""ODYSSEY"" type Character card with a cost of 5 or less from your hand.",Green;Purple,Leader,,5000,ODYSSEY,Wisdom,,4
596948,Adio,Adio,https://tcgplayer-cdn.tcgplayer.com/product/596948_200w.jpg,68,23589,https://cpt.tcgcsv.com/-NN6,2025-04-10T14:56:36.96,1,0.04,0.36,10.0,0.3,,Foil,SR,OP09-023,"[On Play] If your Leader has the ""ODYSSEY"" type, set up to 3 of your DON!! cards as active.<br>
[On Your Opponent's Attack] [Once Per Turn] <strong>You may rest 1 of your DON!! cards</strong>: Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character,9,9000,ODYSSEY,Special,,
596949,Adio (Parallel),Adio Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596949_200w.jpg,68,23589,https://cpt.tcgcsv.com/_NN6,2024-12-13T05:10:19.423,1,0.5,2.0,50.0,1.08,,Foil,SR,OP09-023,"[On Play] If your Leader has the ""ODYSSEY"" type, set up to 3 of your DON!! cards as active.<br>
[On Your Opponent's Attack] [Once Per Turn] <strong>You may rest 1 of your DON!! cards</strong>: Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character,9,9000,ODYSSEY,Special,,
596950,Usopp (024),Usopp 024,https://tcgplayer-cdn.tcgplayer.com/product/596950_200w.jpg,68,23589,https://cpt.tcgcsv.com/0PN6,2024-12-13T05:10:19.423,1,0.01,0.12,3.0,0.09,,Normal,C,OP09-024,"[On Play] If you have 2 or more rested Characters, draw 2 cards and trash 2 cards from your hand.",Green,Character,4,5000,Straw Hat Crew;ODYSSEY,Ranged,1000,
596951,Crocodile (025),Crocodile 025,https://tcgplayer-cdn.tcgplayer.com/product/596951_200w.jpg,68,23589,https://cpt.tcgcsv.com/2PN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.12,,Normal,UC,OP09-025,"If your Leader has the ""ODYSSEY"" type, this Character cannot be K.O.'d in battle by Leaders.",Green,Character,4,5000,Baroque Works;The Seven Warlords of the Sea;ODYSSEY,Special,1000,
596952,Sakazuki,Sakazuki,https://tcgplayer-cdn.tcgplayer.com/product/596952_200w.jpg,68,23589,https://cpt.tcgcsv.com/3PN6,2024-12-13T05:10:19.423,1,0.01,0.2,5.0,0.1,,Foil,R,OP09-026,"[On Play] If you have 2 or more rested Characters, K.O. up to 1 of your opponent's Characters with a cost of 5 or less.",Green,Character,6,7000,Navy;ODYSSEY,Special,,
596953,Sabo (027),Sabo 027,https://tcgplayer-cdn.tcgplayer.com/product/596953_200w.jpg,68,23589,https://cpt.tcgcsv.com/5PN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.08,,Normal,UC,OP09-027,"[When Attacking] [Once Per Turn] If you have 3 or more rested Characters, draw 1 card.",Green,Character,5,6000,Revolutionary Army;ODYSSEY,Special,1000,
596954,Sanji (028),Sanji 028,https://tcgplayer-cdn.tcgplayer.com/product/596954_200w.jpg,68,23589,https://cpt.tcgcsv.com/6PN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.08,,Normal,C,OP09-028,"[On K.O.] <strong>You may add 1 card from the top or bottom of your Life cards to your hand</strong>: Play up to 1 ""ODYSSEY"" or ""Straw Hat Crew"" type Character card with a cost of 4 or less from your trash rested.",Green,Character,5,6000,Straw Hat Crew;ODYSSEY,Strike,1000,
596955,Tony Tony.Chopper,Tony TonyChopper,https://tcgplayer-cdn.tcgplayer.com/product/596955_200w.jpg,68,23589,https://cpt.tcgcsv.com/7PN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.11,,Normal,C,OP09-029,"[End of Your Turn] Set up to 1 of your ""ODYSSEY"" type Characters with a cost of 4 or less as active.",Green,Character,3,4000,Animal;Straw Hat Crew;ODYSSEY,Strike,1000,
596956,Trafalgar Law,Trafalgar Law,https://tcgplayer-cdn.tcgplayer.com/product/596956_200w.jpg,68,23589,https://cpt.tcgcsv.com/8PN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.09,,Normal,UC,OP09-030,"[On Play] <strong>You may return 1 of your Characters to the owner's hand</strong>: Play up to 1 ""ODYSSEY"" type Character card with a cost of 3 or less other than [Trafalgar Law] from your hand.",Green,Character,3,4000,Heart Pirates;Supernovas;ODYSSEY,Slash,1000,
596957,Donquixote Doflamingo,Donquixote Doflamingo,https://tcgplayer-cdn.tcgplayer.com/product/596957_200w.jpg,68,23589,https://cpt.tcgcsv.com/9PN6,2024-12-13T05:10:19.423,1,0.05,0.25,5.0,0.23,,Foil,R,OP09-031,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[End of Your Turn] If you have 2 or more rested Characters, set this Character as active.",Green,Character,5,6000,Donquixote Pirates;The Seven Warlords of the Sea;ODYSSEY,Special,1000,
596958,Donquixote Rosinante (032),Donquixote Rosinante 032,https://tcgplayer-cdn.tcgplayer.com/product/596958_200w.jpg,68,23589,https://cpt.tcgcsv.com/bPN6,2024-12-13T05:10:19.423,1,0.01,0.16,3.0,0.14,,Normal,UC,OP09-032,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br>
[On Your Opponent's Attack] [Once Per Turn] Set this Character as active.",Green,Character,3,4000,Donquixote Pirates;Navy;ODYSSEY,Special,1000,
596959,Nico Robin (033),Nico Robin 033,https://tcgplayer-cdn.tcgplayer.com/product/596959_200w.jpg,68,23589,https://cpt.tcgcsv.com/cPN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.14,,Normal,C,OP09-033,"[On Play] If you have 2 or more rested Characters, none of your ""ODYSSEY"" or ""Straw Hat Crew"" type Characters can be K.O.'d by effects until the end of your opponent's next turn.",Green,Character,4,5000,Straw Hat Crew;ODYSSEY,Strike,1000,
596960,Perona,Perona,https://tcgplayer-cdn.tcgplayer.com/product/596960_200w.jpg,68,23589,https://cpt.tcgcsv.com/dPN6,2024-12-13T05:10:19.423,1,0.04,0.25,20.0,0.2,,Foil,R,OP09-034,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Dracule Mihawk] or ""Thriller Bark Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Green,Character,1,2000,Thriller Bark Pirates;Muggy Kingdom,Special,2000,
596961,Perona (Parallel),Perona Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596961_200w.jpg,68,23589,https://cpt.tcgcsv.com/fPN6,2024-12-13T05:10:19.423,1,3.38,5.99,420.69,5.07,,Foil,R,OP09-034,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Dracule Mihawk] or ""Thriller Bark Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Green,Character,1,2000,Thriller Bark Pirates;Muggy Kingdom,Special,2000,
596962,Portgas.D.Ace,PortgasDAce,https://tcgplayer-cdn.tcgplayer.com/product/596962_200w.jpg,68,23589,https://cpt.tcgcsv.com/gPN6,2024-12-13T05:10:19.423,1,0.02,0.16,3.0,0.12,,Normal,UC,OP09-035,"[On Play] If you have 2 or more rested Characters, rest up to 1 of your opponent's Characters with a cost of 5 or less.",Green,Character,5,5000,Whitebeard Pirates;ODYSSEY,Special,2000,
596963,Monkey.D.Luffy (036),MonkeyDLuffy 036,https://tcgplayer-cdn.tcgplayer.com/product/596963_200w.jpg,68,23589,https://cpt.tcgcsv.com/hPN6,2024-12-13T05:10:19.423,1,0.01,0.15,3.0,0.11,,Normal,C,OP09-036,"[On Play] If you have 2 or more rested Characters, rest up to 1 of your opponent's DON!! cards or Characters with a cost of 6 or less.",Green,Character,5,6000,Straw Hat Crew;Supernovas;ODYSSEY,Strike,1000,
596964,Lim (037),Lim 037,https://tcgplayer-cdn.tcgplayer.com/product/596964_200w.jpg,68,23589,https://cpt.tcgcsv.com/jPN6,2024-12-13T05:10:19.423,1,0.05,0.5,20.46,0.33,,Foil,SR,OP09-037,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""ODYSSEY"" type card other than [Lim] and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[End of Your Turn] If you have 3 or more rested Characters, set this Character as active.",Green,Character,3,5000,ODYSSEY,Wisdom,,
596965,Lim (037) (Parallel),Lim 037 Parallel,https://tcgplayer-cdn.tcgplayer.com/product/596965_200w.jpg,68,23589,https://cpt.tcgcsv.com/kPN6,2024-12-13T05:10:19.423,1,1.99,3.99,29.99,2.86,,Foil,SR,OP09-037,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""ODYSSEY"" type card other than [Lim] and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[End of Your Turn] If you have 3 or more rested Characters, set this Character as active.",Green,Character,3,5000,ODYSSEY,Wisdom,,
596966,Rob Lucci (038),Rob Lucci 038,https://tcgplayer-cdn.tcgplayer.com/product/596966_200w.jpg,68,23589,https://cpt.tcgcsv.com/lPN6,2024-12-13T05:10:19.423,1,0.01,0.1,5.88,0.05,,Normal,C,OP09-038,,Green,Character,4,6000,CP9;ODYSSEY,Strike,1000,
596967,Gum-Gum Cuatro Jet Cross Shock Bazooka,Gum Gum Cuatro Jet Cross Shock Bazooka,https://tcgplayer-cdn.tcgplayer.com/product/596967_200w.jpg,68,23589,https://cpt.tcgcsv.com/mPN6,2024-12-13T05:10:19.423,1,0.01,0.2,10.0,0.15,,Foil,R,OP09-039,"[Counter] If your Leader has the ""ODYSSEY"" type and you have 2 or more rested Characters, up to 1 of your Leader or Character cards gains +2000 power during this turn.<br>
[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.",Green,Event,1,,Straw Hat Crew;Supernovas;ODYSSEY,,,
